,NrArticolo,budgetConsuntivo,NrOrdineProduzione,Descrizione,NrAreaProduzione,Risorsa,TempoRisorsa,QuantitydiOutput
5152,ART0005112,CONSUNTIVO,ODP19-01118,Controllo qualità,CQ,RIS16,0.0,2.0
5153,ART0005111,CONSUNTIVO,ODP19-01118,Controllo qualità,CQ,RIS16,0.0,2.0
5154,ART0003132,CONSUNTIVO,ODP19-01428,Controllo qualità,CQ,RIS16,0.0,10.0
5155,ART0000115,CONSUNTIVO,ODP19-00633,Tornitura,A20,RIS1,9.0,0.0
5156,ART0000115,CONSUNTIVO,ODP19-00633,Tornitura,A20,RIS1,9.0,3.0
5157,ART0001174,CONSUNTIVO,ODP19-00647,Saldatura,A11,RIS3,0.25,1.0
5158,ART0000157,CONSUNTIVO,ODP19-01044,Tornitura,A20,RIS1,3.0,0.0
5159,ART0005136,CONSUNTIVO,ODP19-01733,Fresatura,A30,RIS4,2.0,1.0
5160,ART0001162,CONSUNTIVO,ODP19-01427,Controllo qualità,CQ,RIS16,0.0,1.0
5161,ART0002615,CONSUNTIVO,ODP19-00829,Controllo qualità,CQ,RIS16,0.0,3.0
5162,ART0005136,CONSUNTIVO,ODP19-01733,Controllo qualità,CQ,RIS16,0.0,1.0
5163,ART0001777,CONSUNTIVO,ODP19-01110,Controllo qualità,CQ,RIS16,0.0,12.0
5164,ART0000157,CONSUNTIVO,ODP19-01044,Tornitura,A20,RIS1,5.0,1.0
5165,ART0002360,CONSUNTIVO,ODP19-01041,Saldatura,A11,RIS3,0.5,2.0
5166,ART0002360,CONSUNTIVO,ODP19-01041,Tornitura,A20,RIS2,2.0,0.0
5167,ART0000157,CONSUNTIVO,ODP19-01044,Fresatura,A30,RIS14,1.25,1.0
5168,ART0001174,CONSUNTIVO,ODP19-00647,Tornitura,A20,RIS2,2.75,0.0
5169,ART0001174,CONSUNTIVO,ODP19-00647,Fresatura,A30,RIS5,0.5,1.0
5170,ART0002919,CONSUNTIVO,ODP19-01121,Controllo qualità,CQ,RIS16,0.0,2.0
5171,ART0001940,CONSUNTIVO,ODP19-00621,Controllo qualità,CQ,RIS16,0.0,5.0
5172,ART0001898,CONSUNTIVO,ODP19-00902,Controllo qualità,CQ,RIS16,0.0,6.0
5173,ART0002360,CONSUNTIVO,ODP19-01041,Fresatura,A30,RIS5,1.75,0.0
5174,ART0002172,CONSUNTIVO,ODP19-01126,Tornitura,A20,RIS2,2.25,3.0
5175,ART0001174,CONSUNTIVO,ODP19-00647,Brocciatura / stozzatrice,A33,RIS13,0.5,1.0
5176,ART0002360,CONSUNTIVO,ODP19-01041,Fresatura,A30,RIS5,0.75,2.0
5177,ART0001267,CONSUNTIVO,ODP19-01726,Tornitura,A20,RIS2,0.75,1.0
5178,ART0002172,CONSUNTIVO,ODP19-01126,Fresatura,A30,RIS5,0.5,3.0
5179,ART0002142,CONSUNTIVO,ODP19-01119,Tornitura,A20,RIS11,1.0,2.0
5180,ART0002141,CONSUNTIVO,ODP19-01119,Tornitura,A20,RIS11,1.0,2.0
5181,ART0000748,CONSUNTIVO,ODP19-01590,Montaggio,A40,RIS13,3.5,20.0
5182,ART0000748,CONSUNTIVO,ODP19-01590,Controllo qualità,CQ,RIS16,0.0,20.0
5183,ART0000851,CONSUNTIVO,ODP19-00104,Montaggio,A40,RIS13,4.0,15.0
5184,ART0000851,CONSUNTIVO,ODP19-00104,Controllo qualità,CQ,RIS16,0.0,15.0
5185,ART0002918,CONSUNTIVO,ODP19-01121,Controllo qualità,CQ,RIS16,0.0,2.0
5186,ART0000752,CONSUNTIVO,ODP19-01113,Montaggio,A40,RIS13,1.0,6.0
5187,ART0000752,CONSUNTIVO,ODP19-01113,Controllo qualità,CQ,RIS16,0.0,6.0
5188,ART0001185,CONSUNTIVO,ODP19-01583,Tornitura,A20,RIS11,2.0,23.0
5189,ART0000323,CONSUNTIVO,ODP19-01044,Fresatura,A30,RIS5,2.5,6.0
5190,ART0000323,CONSUNTIVO,ODP19-01044,Controllo qualità,CQ,RIS16,0.0,6.0
5191,ART0000783,CONSUNTIVO,ODP19-00902,Montaggio,A40,RIS13,1.0,3.0
5192,ART0000783,CONSUNTIVO,ODP19-00902,Controllo qualità,CQ,RIS16,0.0,3.0
5193,ART0001267,CONSUNTIVO,ODP19-01726,Controllo qualità,CQ,RIS16,0.0,1.0
5194,ART0001095,CONSUNTIVO,ODP18-08611,Saldatura,A11,RIS3,1.25,4.0
5195,ART0000811,CONSUNTIVO,ODP19-00621,Montaggio,A40,RIS13,2.0,4.0
5196,ART0000811,CONSUNTIVO,ODP19-00621,Controllo qualità,CQ,RIS16,0.0,4.0
5197,ART0000782,CONSUNTIVO,ODP19-01726,Montaggio,A40,RIS13,1.0,3.0
5198,ART0000782,CONSUNTIVO,ODP19-01726,Controllo qualità,CQ,RIS16,0.0,3.0
5199,ART0002360,CONSUNTIVO,ODP19-01041,Brocciatura / stozzatrice,A33,RIS13,1.0,2.0
5200,ART0002360,CONSUNTIVO,ODP19-01041,Controllo qualità,CQ,RIS16,0.0,2.0
5201,ART0000116,CONSUNTIVO,ODP19-01808,Tornitura,A20,RIS2,6.25,3.0
5202,ART0001185,CONSUNTIVO,ODP19-01583,Fresatura,A30,RIS5,0.25,0.0
5203,ART0001185,CONSUNTIVO,ODP19-01583,Fresatura,A30,RIS5,4.0,23.0
5204,ART0001185,CONSUNTIVO,ODP19-01583,Controllo qualità,CQ,RIS16,0.0,23.0
5205,ART0001786,CONSUNTIVO,ODP19-01669,Tornitura,A20,RIS1,4.0,8.0
5206,ART0001786,CONSUNTIVO,ODP19-01669,Fresatura,A30,RIS1,0.0001,0.0
5207,ART0000229,CONSUNTIVO,ODP19-01737,Fresatura,A30,RIS1,4.0,4.0
5208,ART0000229,CONSUNTIVO,ODP19-01737,Fresatura,A30,RIS1,1.0,0.0
5209,ART0001566,CONSUNTIVO,ODP19-01579,Tornitura,A20,RIS13,2.0,30.0
5210,ART0001778,CONSUNTIVO,ODP19-01583,Fresatura,A30,RIS5,0.75,2.0
5211,ART0000116,CONSUNTIVO,ODP19-01808,Fresatura,A30,RIS5,3.75,3.0
5212,ART0001095,CONSUNTIVO,ODP18-08611,Fresatura,A30,RIS11,1.5,4.0
5213,ART0000229,CONSUNTIVO,ODP19-01737,Fresatura,A30,RIS11,0.5,0.0
5214,ART0005136,CONSUNTIVO,ODP19-01855,Saldatura,A11,RIS3,0.33,1.0
5215,ART0003101,CONSUNTIVO,ODP19-01579,Tornitura,A20,RIS2,3.5,16.0
5216,ART0003101,CONSUNTIVO,ODP19-01579,Fresatura,A30,RIS5,1.0,0.0
5217,ART0001891,CONSUNTIVO,ODP19-01741,Tornitura,A20,RIS1,4.0,0.0
5218,ART0000229,CONSUNTIVO,ODP19-01737,Controllo qualità,CQ,RIS16,0.0,4.0
5219,ART0005136,CONSUNTIVO,ODP19-01864,Tornitura,A20,RIS2,1.0,1.0
5220,ART0003101,CONSUNTIVO,ODP19-01579,Fresatura,A30,RIS5,2.75,16.0
5221,ART0002897,CONSUNTIVO,ODP19-01119,Tornitura,A20,RIS1,1.0,2.0
5222,ART0002897,CONSUNTIVO,ODP19-01119,Controllo qualità,CQ,RIS16,0.0,2.0
5223,ART0005136,CONSUNTIVO,ODP19-01877,Tornitura,A20,RIS2,0.1,1.0
5224,ART0005136,CONSUNTIVO,ODP19-01877,Controllo qualità,CQ,RIS16,0.0,1.0
5225,ART0000119,CONSUNTIVO,ODP19-01591,Fresatura,A30,RIS14,1.0,0.0
5226,ART0000119,CONSUNTIVO,ODP19-01591,Controllo qualità,CQ,RIS16,0.0,5.0
5227,ART0001891,CONSUNTIVO,ODP19-01741,Tornitura,A20,RIS1,4.0,10.0
5228,ART0001866,CONSUNTIVO,ODP19-01757,Tornitura,A20,RIS2,3.0,16.0
5229,ART0005136,CONSUNTIVO,ODP19-01855,Tornitura,A20,RIS2,1.0,1.0
5230,ART0002598,CONSUNTIVO,ODP19-01724,Tornitura,A20,RIS2,1.0,5.0
5231,ART0001884,CONSUNTIVO,ODP19-01861,Tornitura,A20,RIS1,3.0,0.0
5232,ART0000228,CONSUNTIVO,ODP19-01737,Fresatura,A30,RIS14,3.0,4.0
5233,ART0001884,CONSUNTIVO,ODP19-01861,Tornitura,A20,RIS1,2.0,6.0
5234,ART0000228,CONSUNTIVO,ODP19-01737,Controllo qualità,CQ,RIS16,0.0,4.0
5235,ART0001866,CONSUNTIVO,ODP19-01757,Tornitura,A20,RIS11,1.5,0.0
5236,ART0002598,CONSUNTIVO,ODP19-01724,Tornitura,A20,RIS2,1.0,0.0
5237,ART0000308,CONSUNTIVO,ODP19-01044,Tornitura,A20,RIS11,4.0,25.0
5238,ART0005136,CONSUNTIVO,ODP19-01855,Fresatura,A30,RIS5,1.0,1.0
5239,ART0000779,CONSUNTIVO,ODP19-01861,Montaggio,A40,RIS13,0.5,2.0
5240,ART0000779,CONSUNTIVO,ODP19-01861,Controllo qualità,CQ,RIS16,0.0,2.0
5241,ART0002747,CONSUNTIVO,ODP19-01424,Fresatura,A30,RIS5,1.0,1.0
5242,ART0002949,CONSUNTIVO,ODP19-01424,Fresatura,A30,RIS5,2.25,1.0
5243,ART0004901,CONSUNTIVO,ODP19-01736,Controllo qualità,CQ,RIS16,0.0,18.0
5244,ART0004904,CONSUNTIVO,ODP19-01736,Controllo qualità,CQ,RIS16,0.0,6.0
5245,ART0001095,CONSUNTIVO,ODP18-08611,Controllo qualità,CQ,RIS16,0.0,4.0
5246,ART0001866,CONSUNTIVO,ODP19-01757,Saldatura,A11,RIS3,2.58,16.0
5247,ART0001779,CONSUNTIVO,ODP19-01741,Tornitura,A20,RIS1,3.0,10.0
5248,ART0001779,CONSUNTIVO,ODP19-01741,Fresatura,A30,RIS1,0.0001,10.0
5249,ART0002267,CONSUNTIVO,ODP19-01726,Tornitura,A20,RIS2,2.0,3.0
5250,ART0003167,CONSUNTIVO,ODP19-01736,Tornitura,A20,RIS2,2.0,9.0
5251,ART0005136,CONSUNTIVO,ODP19-01877,Tornitura,A20,RIS2,0.75,8.0
5252,ART0005136,CONSUNTIVO,ODP19-01877,Tornitura,A20,RIS2,0.5,4.0
5253,ART0005136,CONSUNTIVO,ODP19-01877,Controllo qualità,CQ,RIS16,0.0,4.0
5254,ART0005136,CONSUNTIVO,ODP19-01877,Controllo qualità,CQ,RIS16,0.0,8.0
5255,ART0004202,CONSUNTIVO,ODP19-00826,Tornitura,A20,RIS2,1.25,2.0
5256,ART0001811,CONSUNTIVO,ODP19-01861,Tornitura,A20,RIS1,10.0,0.0
5257,ART0001923,CONSUNTIVO,ODP19-00622,Controllo qualità,CQ,RIS16,0.0,4.0
5258,ART0000804,CONSUNTIVO,ODP19-00622,Montaggio,A40,RIS13,1.0,4.0
5259,ART0000804,CONSUNTIVO,ODP19-00622,Controllo qualità,CQ,RIS16,0.0,4.0
5260,ART0005136,CONSUNTIVO,ODP19-01946,Fresatura,A30,RIS1,0.75,2.0
5261,ART0005136,CONSUNTIVO,ODP19-01946,Controllo qualità,CQ,RIS16,0.0,2.0
5262,ART0005136,CONSUNTIVO,ODP19-01953,Tornitura,A20,RIS13,3.0,1.0
5263,ART0005136,CONSUNTIVO,ODP19-01953,Controllo qualità,CQ,RIS16,0.0,1.0
5264,ART0001811,CONSUNTIVO,ODP19-01861,Tornitura,A20,RIS1,7.0,13.0
5265,ART0001811,CONSUNTIVO,ODP19-01861,Controllo qualità,CQ,RIS16,0.0,13.0
5266,ART0001890,CONSUNTIVO,ODP19-01583,Controllo qualità,CQ,RIS16,0.0,2.0
5267,ART0001882,CONSUNTIVO,ODP19-01110,Controllo qualità,CQ,RIS16,0.0,12.0
5268,ART0004397,CONSUNTIVO,ODP19-01676,Tornitura,A20,RIS2,1.0,0.0
5269,ART0004397,CONSUNTIVO,ODP19-01676,Tornitura,A20,RIS2,0.25,0.0
5270,ART0002360,CONSUNTIVO,ODP19-01741,Tornitura,A20,RIS2,1.0,4.0
5271,ART0002360,CONSUNTIVO,ODP19-01899,Tornitura,A20,RIS2,0.5,0.0
5272,ART0004397,CONSUNTIVO,ODP19-01676,Tornitura,A20,RIS12,4.5,1.0
5273,ART0004397,CONSUNTIVO,ODP19-01676,Tornitura,A20,RIS2,0.75,0.0
5274,ART0004886,CONSUNTIVO,ODP19-01853,Tornitura,A20,RIS2,1.0,12.0
5275,ART0004898,CONSUNTIVO,ODP19-01736,Fresatura,A30,RIS5,1.25,18.0
5276,ART0004397,CONSUNTIVO,ODP19-01676,Tornitura,A20,RIS2,2.25,110.0
5277,ART0004373,CONSUNTIVO,ODP19-01676,Tornitura,A20,RIS2,0.75,0.0
5278,ART0004373,CONSUNTIVO,ODP19-01676,Tornitura,A20,RIS2,1.25,0.0
5279,ART0000849,CONSUNTIVO,ODP19-01110,Montaggio,A40,RIS13,1.5,9.0
5280,ART0000849,CONSUNTIVO,ODP19-01110,Controllo qualità,CQ,RIS16,0.0,9.0
5281,ART0000752,CONSUNTIVO,ODP19-01861,Montaggio,A40,RIS13,0.33,1.0
5282,ART0000752,CONSUNTIVO,ODP19-01861,Controllo qualità,CQ,RIS16,0.0,1.0
5283,ART0004373,CONSUNTIVO,ODP19-01676,Tornitura,A20,RIS12,1.5,107.0
5284,ART0004397,CONSUNTIVO,ODP19-01676,Tornitura,A20,RIS12,1.5,0.0
5285,ART0002949,CONSUNTIVO,ODP19-01424,Controllo qualità,CQ,RIS16,0.0,1.0
5286,ART0002747,CONSUNTIVO,ODP19-01424,Controllo qualità,CQ,RIS16,0.0,1.0
5287,ART0001786,CONSUNTIVO,ODP19-01669,Controllo qualità,CQ,RIS16,0.0,8.0
5288,ART0001778,CONSUNTIVO,ODP19-01583,Controllo qualità,CQ,RIS16,0.0,2.0
5289,ART0000780,CONSUNTIVO,ODP19-01583,Montaggio,A40,RIS13,0.25,1.0
5290,ART0000780,CONSUNTIVO,ODP19-01583,Controllo qualità,CQ,RIS16,0.0,1.0
5291,ART0004373,CONSUNTIVO,ODP19-01676,Tornitura,A20,RIS12,0.0,1.0
5292,ART0004373,CONSUNTIVO,ODP19-01676,Controllo qualità,CQ,RIS16,0.0,108.0
5293,ART0004374,CONSUNTIVO,ODP19-01676,Tornitura,A20,RIS2,3.75,108.0
5294,ART0003189,CONSUNTIVO,ODP19-01726,Controllo qualità,CQ,RIS16,0.0,16.0
5295,ART0000308,CONSUNTIVO,ODP19-01044,Controllo qualità,CQ,RIS16,0.0,25.0
5296,ART0002938,CONSUNTIVO,ODP19-01424,Controllo qualità,CQ,RIS16,0.0,1.0
5297,ART0001770,CONSUNTIVO,ODP19-01583,Tornitura,A20,RIS11,7.5,0.0
5298,ART0001770,CONSUNTIVO,ODP19-01583,Tornitura,A20,RIS14,1.0,0.0
5299,ART0002598,CONSUNTIVO,ODP19-01724,Fresatura,A30,RIS5,2.0,5.0
5300,ART0002267,CONSUNTIVO,ODP19-01726,Fresatura,A30,RIS5,1.25,3.0
5301,ART0001770,CONSUNTIVO,ODP19-01583,Tornitura,A20,RIS14,0.5,0.0
5302,ART0001770,CONSUNTIVO,ODP19-01583,Tornitura,A20,RIS11,4.5,40.0
5303,ART0004886,CONSUNTIVO,ODP19-01853,Tornitura,A20,RIS2,4.5,0.0
5304,ART0004902,CONSUNTIVO,ODP19-01736,Tornitura,A20,RIS11,2.5,0.0
5305,ART0004374,CONSUNTIVO,ODP19-01676,Controllo qualità,CQ,RIS16,0.0,108.0
5306,ART0004902,CONSUNTIVO,ODP19-01736,Tornitura,A20,RIS11,1.5,18.0
5307,ART0004886,CONSUNTIVO,ODP19-01853,Tornitura,A20,RIS2,3.25,0.0
5308,ART0002267,CONSUNTIVO,ODP19-01726,Controllo qualità,CQ,RIS16,0.0,3.0
5309,ART0001770,CONSUNTIVO,ODP19-01583,Fresatura,A30,RIS5,2.75,0.0
5310,ART0001770,CONSUNTIVO,ODP19-01583,Fresatura,A30,RIS5,4.0,0.0
5311,ART0004919,CONSUNTIVO,ODP19-01736,Saldatura,A11,RIS3,1.0,9.0
5312,ART0004924,CONSUNTIVO,ODP19-01736,Saldatura,A11,RIS3,1.0,9.0
5313,ART0001770,CONSUNTIVO,ODP19-01583,Fresatura,A30,RIS5,3.0,40.0
5314,ART0001770,CONSUNTIVO,ODP19-01583,Controllo qualità,CQ,RIS16,0.0,40.0
5315,ART0003167,CONSUNTIVO,ODP19-01736,Saldatura,A11,RIS3,0.75,0.0
5316,ART0001775,CONSUNTIVO,ODP19-01583,Tornitura,A20,RIS11,6.0,0.0
5317,ART0004886,CONSUNTIVO,ODP19-01853,Saldatura,A11,RIS3,0.5,0.0
5318,ART0001779,CONSUNTIVO,ODP19-01741,Controllo qualità,CQ,RIS16,0.0,10.0
5319,ART0004898,CONSUNTIVO,ODP19-01736,Controllo qualità,CQ,RIS16,0.0,18.0
5320,ART0002142,CONSUNTIVO,ODP19-01119,Fresatura,A30,RIS5,1.25,2.0
5321,ART0002141,CONSUNTIVO,ODP19-01119,Fresatura,A30,RIS5,2.0,2.0
5322,ART0004886,CONSUNTIVO,ODP19-01853,Saldatura,A11,RIS3,0.75,0.0
5323,ART0001775,CONSUNTIVO,ODP19-01583,Tornitura,A20,RIS11,6.5,16.0
5324,ART0004902,CONSUNTIVO,ODP19-01736,Fresatura,A30,RIS5,4.5,0.0
5325,ART0002360,CONSUNTIVO,ODP19-01899,Tornitura,A20,RIS2,1.0,2.0
5326,ART0002360,CONSUNTIVO,ODP19-01741,Tornitura,A20,RIS2,0.75,0.0
5327,ART0000782,CONSUNTIVO,ODP19-01669,Montaggio,A40,RIS13,0.25,1.0
5328,ART0000782,CONSUNTIVO,ODP19-01669,Controllo qualità,CQ,RIS16,0.0,1.0
5329,ART0002598,CONSUNTIVO,ODP19-01724,Controllo qualità,CQ,RIS16,0.0,5.0
5330,ART0004902,CONSUNTIVO,ODP19-01736,Fresatura,A30,RIS5,1.75,18.0
5331,ART0004902,CONSUNTIVO,ODP19-01736,Controllo qualità,CQ,RIS16,0.0,18.0
5332,ART0002142,CONSUNTIVO,ODP19-01119,Brocciatura / stozzatrice,A33,RIS13,0.67,2.0
5333,ART0001866,CONSUNTIVO,ODP19-01757,Fresatura,A30,RIS1,1.5,0.0
5334,ART0001866,CONSUNTIVO,ODP19-01757,Fresatura,A30,RIS1,7.5,16.0
5335,ART0002360,CONSUNTIVO,ODP19-01899,Saldatura,A11,RIS3,0.875,2.0
5336,ART0002360,CONSUNTIVO,ODP19-01741,Saldatura,A11,RIS3,0.875,2.0
5337,ART0001575,CONSUNTIVO,ODP19-02011,Tornitura,A20,RIS13,0.25,20.0
5338,ART0001575,CONSUNTIVO,ODP19-02011,Controllo qualità,CQ,RIS16,0.0,20.0
5339,ART0001427,CONSUNTIVO,ODP19-01947,Tornitura,A20,RIS13,0.67,29.0
5340,ART0001427,CONSUNTIVO,ODP19-01947,Controllo qualità,CQ,RIS16,0.0,29.0
5341,ART0004924,CONSUNTIVO,ODP19-01736,Fresatura,A30,RIS11,7.0,18.0
5342,ART0004924,CONSUNTIVO,ODP19-01736,Fresatura,A30,RIS14,2.0,0.0
5343,ART0004886,CONSUNTIVO,ODP19-01853,Saldatura,A11,RIS3,2.0,0.0
5344,ART0005136,CONSUNTIVO,ODP19-01983,Fresatura,A30,RIS5,0.5,1.0
5345,ART0004886,CONSUNTIVO,ODP19-01853,Tornitura,A20,RIS2,1.25,0.0
5346,ART0002360,CONSUNTIVO,ODP19-01741,Tornitura,A20,RIS2,1.75,0.0
5347,ART0004919,CONSUNTIVO,ODP19-01736,Fresatura,A30,RIS11,4.0,0.0
5348,ART0004919,CONSUNTIVO,ODP19-01736,Fresatura,A30,RIS14,1.0,9.0
5349,ART0005136,CONSUNTIVO,ODP19-01983,Controllo qualità,CQ,RIS16,0.0,1.0
5350,ART0004924,CONSUNTIVO,ODP19-01736,Controllo qualità,CQ,RIS16,0.0,18.0
5351,ART0004919,CONSUNTIVO,ODP19-01736,Controllo qualità,CQ,RIS16,0.0,9.0
5352,ART0000847,CONSUNTIVO,ODP19-01987,Montaggio,A40,RIS13,0.33,1.0
5353,ART0000847,CONSUNTIVO,ODP19-01987,Controllo qualità,CQ,RIS16,0.0,1.0
5354,ART0004924,CONSUNTIVO,ODP19-01736,Fresatura,A30,RIS14,1.5,0.0
5355,ART0004924,CONSUNTIVO,ODP19-01736,Fresatura,A30,RIS11,1.0,0.0
5356,ART0004397,CONSUNTIVO,ODP19-01676,Fresatura,A30,RIS5,4.5,0.0
5357,ART0004397,CONSUNTIVO,ODP19-01676,Fresatura,A30,RIS5,0.25,0.0
5358,ART0000157,CONSUNTIVO,ODP19-01044,Controllo qualità,CQ,RIS16,0.0,1.0
5359,ART0001898,CONSUNTIVO,ODP19-01669,Controllo qualità,CQ,RIS16,0.0,8.0
5360,ART0004397,CONSUNTIVO,ODP19-01676,Fresatura,A30,RIS5,2.5,110.0
5361,ART0002360,CONSUNTIVO,ODP19-01741,Tornitura,A20,RIS2,1.75,0.0
5362,ART0000853,CONSUNTIVO,ODP19-01821,Montaggio,A40,RIS13,0.5,4.0
5363,ART0000853,CONSUNTIVO,ODP19-01821,Controllo qualità,CQ,RIS16,0.0,4.0
5364,ART0002360,CONSUNTIVO,ODP19-01899,Fresatura,A30,RIS5,0.5,0.0
5365,ART0002360,CONSUNTIVO,ODP19-01899,Fresatura,A30,RIS5,1.5,2.0
5366,ART0002360,CONSUNTIVO,ODP19-01741,Fresatura,A30,RIS5,2.0,2.0
5367,ART0001104,CONSUNTIVO,ODP19-01740,Fresatura,A30,RIS5,1.0,7.0
5368,ART0001102,CONSUNTIVO,ODP19-01740,Fresatura,A30,RIS5,1.0,7.0
5369,ART0000325,CONSUNTIVO,ODP19-01591,Fresatura,A30,RIS5,0.75,5.0
5370,ART0000325,CONSUNTIVO,ODP19-01591,Controllo qualità,CQ,RIS16,0.0,5.0
5371,ART0000320,CONSUNTIVO,ODP19-01745,Fresatura,A30,RIS5,1.0,3.0
5372,ART0000320,CONSUNTIVO,ODP19-01745,Controllo qualità,CQ,RIS16,0.0,3.0
5373,ART0005136,CONSUNTIVO,ODP19-01954,Tornitura,A20,RIS13,3.0,0.0
5374,ART0005136,CONSUNTIVO,ODP19-01954,Tornitura,A20,RIS1,2.0,0.0
5375,ART0005136,CONSUNTIVO,ODP19-01954,Tornitura,A20,RIS1,0.75,1.0
5376,ART0005136,CONSUNTIVO,ODP19-01954,Fresatura,A30,RIS1,0.0001,1.0
5377,ART0005136,CONSUNTIVO,ODP19-01954,Saldatura,A11,RIS3,0.33,1.0
5378,ART0005136,CONSUNTIVO,ODP19-01954,Controllo qualità,CQ,RIS16,0.0,1.0
5379,ART0002142,CONSUNTIVO,ODP19-01119,Controllo qualità,CQ,RIS16,0.0,2.0
5380,ART0002141,CONSUNTIVO,ODP19-01119,Controllo qualità,CQ,RIS16,0.0,2.0
5381,ART0003169,CONSUNTIVO,ODP19-01736,Fresatura,A30,RIS11,2.5,6.0
5382,ART0005136,CONSUNTIVO,ODP19-01968,Fresatura,A30,RIS5,2.25,0.0
5383,ART0005136,CONSUNTIVO,ODP19-01968,Fresatura,A30,RIS5,1.0,3.0
5384,ART0005136,CONSUNTIVO,ODP19-01968,Controllo qualità,CQ,RIS16,0.0,3.0
5385,ART0000849,CONSUNTIVO,ODP19-01726,Montaggio,A40,RIS13,0.5,2.0
5386,ART0000849,CONSUNTIVO,ODP19-01726,Controllo qualità,CQ,RIS16,0.0,2.0
5387,ART0005136,CONSUNTIVO,ODP19-01968,Fresatura,A30,RIS5,0.75,3.0
5388,ART0005136,CONSUNTIVO,ODP19-01968,Controllo qualità,CQ,RIS16,0.0,3.0
5389,ART0001099,CONSUNTIVO,ODP19-01740,Fresatura,A30,RIS5,3.0,7.0
5390,ART0003167,CONSUNTIVO,ODP19-01736,Fresatura,A30,RIS14,0.5,9.0
5391,ART0001099,CONSUNTIVO,ODP19-01740,Controllo qualità,CQ,RIS16,0.0,7.0
5392,ART0002490,CONSUNTIVO,ODP19-01899,Tornitura,A20,RIS2,2.75,15.0
5393,ART0001759,CONSUNTIVO,ODP19-01757,Tornitura,A20,RIS11,6.0,16.0
5394,ART0001102,CONSUNTIVO,ODP19-01740,Controllo qualità,CQ,RIS16,0.0,7.0
5395,ART0001104,CONSUNTIVO,ODP19-01740,Controllo qualità,CQ,RIS16,0.0,7.0
5396,ART0002360,CONSUNTIVO,ODP19-01899,Brocciatura / stozzatrice,A33,RIS13,0.75,2.0
5397,ART0002360,CONSUNTIVO,ODP19-01899,Controllo qualità,CQ,RIS16,0.0,2.0
5398,ART0002360,CONSUNTIVO,ODP19-01741,Brocciatura / stozzatrice,A33,RIS13,0.75,2.0
5399,ART0002360,CONSUNTIVO,ODP19-01741,Controllo qualità,CQ,RIS16,0.0,2.0
5400,ART0003169,CONSUNTIVO,ODP19-01736,Saldatura,A11,RIS3,2.0,6.0
5401,ART0003167,CONSUNTIVO,ODP19-01736,Saldatura,A11,RIS3,0.67,9.0
5402,ART0003167,CONSUNTIVO,ODP19-01736,Controllo qualità,CQ,RIS16,0.0,9.0
5403,ART0003169,CONSUNTIVO,ODP19-01736,Fresatura,A30,RIS14,1.0,0.0
5404,ART0005136,CONSUNTIVO,ODP19-02198,Piegatura,A12,RIS3,0.33,4.0
5405,ART0005136,CONSUNTIVO,ODP19-02198,Controllo qualità,CQ,RIS16,0.0,4.0
5406,ART0004885,CONSUNTIVO,ODP19-01853,Tornitura,A20,RIS11,1.0,0.0
5407,ART0004885,CONSUNTIVO,ODP19-01853,Tornitura,A20,RIS11,7.0,12.0
5408,ART0001117,CONSUNTIVO,ODP19-01863,Tornitura,A20,RIS2,6.0,2.0
5409,ART0001868,CONSUNTIVO,ODP19-01732,Tornitura,A20,RIS1,3.0,0.0
5410,ART0002385,CONSUNTIVO,ODP19-01806,Controllo qualità,CQ,RIS16,0.0,18.0
5411,ART0002490,CONSUNTIVO,ODP19-01899,Fresatura,A30,RIS5,2.0,15.0
5412,ART0000627,CONSUNTIVO,ODP19-01905,Fresatura,A30,RIS11,1.5,17.0
5413,ART0000627,CONSUNTIVO,ODP19-01905,Fresatura,A30,RIS14,1.5,0.0
5414,ART0001891,CONSUNTIVO,ODP19-01741,Controllo qualità,CQ,RIS16,0.0,10.0
5415,ART0001884,CONSUNTIVO,ODP19-01861,Controllo qualità,CQ,RIS16,0.0,6.0
5416,ART0001866,CONSUNTIVO,ODP19-01757,Controllo qualità,CQ,RIS16,0.0,16.0
5417,ART0001868,CONSUNTIVO,ODP19-01732,Tornitura,A20,RIS1,8.0,0.0
5418,ART0000627,CONSUNTIVO,ODP19-01905,Fresatura,A30,RIS14,2.0,0.0
5419,ART0001117,CONSUNTIVO,ODP19-01863,Fresatura,A30,RIS5,0.75,2.0
5420,ART0001180,CONSUNTIVO,ODP19-01741,Fresatura,A30,RIS5,1.25,10.0
5421,ART0000850,CONSUNTIVO,ODP19-01741,Montaggio,A40,RIS13,0.67,5.0
5422,ART0000850,CONSUNTIVO,ODP19-01741,Controllo qualità,CQ,RIS16,0.0,5.0
5423,ART0000313,CONSUNTIVO,ODP19-01976,Controllo qualità,CQ,RIS16,0.0,10.0
5424,ART0001770,CONSUNTIVO,ODP19-02059,Tornitura,A20,RIS11,8.0,0.0
5425,ART0001117,CONSUNTIVO,ODP19-01863,Saldatura,A11,RIS3,0.75,1.0
5426,ART0001759,CONSUNTIVO,ODP19-01757,Fresatura,A30,RIS5,0.75,0.0
5427,ART0001759,CONSUNTIVO,ODP19-01757,Fresatura,A30,RIS5,2.25,16.0
5428,ART0001117,CONSUNTIVO,ODP19-01863,Fresatura,A30,RIS5,1.25,2.0
5429,ART0001110,CONSUNTIVO,ODP19-01863,Tornitura,A20,RIS2,2.75,4.0
