,NrMovimento,Budget/cons,CodiceMP,NrArticolo,NrDocumento,QuantityMPImpiegata,ImportoCostoTOTALE
323,22821,BUDGET,ART0001921,ART0000752,ODP16-17117,1.0,115.79
324,22822,BUDGET,ART0001811,ART0000752,ODP16-17117,1.0,94.22
325,22823,BUDGET,ART0001409,ART0000752,ODP16-17117,1.0,6.17
326,22824,BUDGET,ART0005242,ART0000752,ODP16-17117,2.0,2.56
327,22825,BUDGET,ART0005283,ART0000752,ODP16-17117,1.0,0.09
328,22826,BUDGET,ART0005284,ART0000752,ODP16-17117,1.0,0.0
329,22827,BUDGET,ART0005150,ART0000752,ODP16-17117,1.0,0.0
330,24170,BUDGET,ART0001921,ART0000752,ODP17-01273,6.0,620.28
331,24171,BUDGET,ART0001811,ART0000752,ODP17-01273,6.0,565.35
332,24172,BUDGET,ART0001409,ART0000752,ODP17-01273,6.0,37.0
333,24173,BUDGET,ART0005242,ART0000752,ODP17-01273,12.0,15.36
334,24174,BUDGET,ART0005283,ART0000752,ODP17-01273,6.0,0.53
335,24175,BUDGET,ART0005284,ART0000752,ODP17-01273,6.0,0.0
336,24176,BUDGET,ART0005150,ART0000752,ODP17-01273,6.0,0.0
337,27655,BUDGET,ART0001921,ART0000752,ODP17-05018,6.0,565.94
338,27656,BUDGET,ART0001811,ART0000752,ODP17-05018,6.0,524.92
339,27657,BUDGET,ART0001409,ART0000752,ODP17-05018,6.0,12.66
340,27658,BUDGET,ART0005242,ART0000752,ODP17-05018,12.0,15.36
341,27659,BUDGET,ART0005283,ART0000752,ODP17-05018,6.0,0.52
342,27660,BUDGET,ART0005284,ART0000752,ODP17-05018,6.0,0.0
343,27661,BUDGET,ART0005150,ART0000752,ODP17-05018,6.0,0.0
344,29408,BUDGET,ART0001921,ART0000752,ODP17-08435,6.0,611.22
345,29409,BUDGET,ART0001811,ART0000752,ODP17-08435,6.0,524.92
346,29410,BUDGET,ART0001409,ART0000752,ODP17-08435,6.0,20.77
347,29411,BUDGET,ART0005242,ART0000752,ODP17-08435,12.0,15.36
348,29412,BUDGET,ART0005283,ART0000752,ODP17-08435,6.0,0.52
349,29413,BUDGET,ART0005284,ART0000752,ODP17-08435,6.0,0.0
350,29414,BUDGET,ART0005150,ART0000752,ODP17-08435,6.0,0.0
351,29932,BUDGET,ART0001921,ART0000752,ODP17-08792,1.0,94.32
352,29933,BUDGET,ART0001811,ART0000752,ODP17-08792,1.0,110.26
353,29934,BUDGET,ART0001409,ART0000752,ODP17-08792,1.0,2.11
354,29935,BUDGET,ART0005242,ART0000752,ODP17-08792,2.0,2.56
355,29936,BUDGET,ART0005283,ART0000752,ODP17-08792,1.0,0.09
356,29937,BUDGET,ART0005284,ART0000752,ODP17-08792,1.0,0.0
357,29938,BUDGET,ART0005150,ART0000752,ODP17-08792,1.0,0.0
358,32045,BUDGET,ART0001921,ART0000752,ODP17-09443,6.0,655.75
359,32046,BUDGET,ART0001811,ART0000752,ODP17-09443,6.0,536.56
360,32047,BUDGET,ART0001409,ART0000752,ODP17-09443,6.0,12.66
361,32048,BUDGET,ART0005242,ART0000752,ODP17-09443,12.0,15.36
362,32049,BUDGET,ART0005283,ART0000752,ODP17-09443,6.0,0.52
363,32050,BUDGET,ART0005284,ART0000752,ODP17-09443,6.0,0.0
364,32051,BUDGET,ART0005150,ART0000752,ODP17-09443,6.0,0.0
365,33188,BUDGET,ART0001921,ART0000752,ODP17-11884,6.0,640.77
366,33189,BUDGET,ART0001811,ART0000752,ODP17-11884,6.0,640.73
367,33190,BUDGET,ART0001409,ART0000752,ODP17-11884,6.0,12.66
368,33191,BUDGET,ART0005242,ART0000752,ODP17-11884,12.0,15.36
369,33192,BUDGET,ART0005283,ART0000752,ODP17-11884,6.0,0.52
370,33193,BUDGET,ART0005284,ART0000752,ODP17-11884,6.0,0.0
371,33194,BUDGET,ART0005150,ART0000752,ODP17-11884,6.0,0.0
372,36252,CONSUNTIVO,ART0001921,ART0000752,ODP17-14851,6.0,560.63
373,36253,CONSUNTIVO,ART0001811,ART0000752,ODP17-14851,6.0,465.64
374,36254,CONSUNTIVO,ART0001409,ART0000752,ODP17-14851,6.0,12.66
375,36255,CONSUNTIVO,ART0005242,ART0000752,ODP17-14851,12.0,17.64
376,36256,CONSUNTIVO,ART0005283,ART0000752,ODP17-14851,6.0,0.52
377,36257,CONSUNTIVO,ART0005284,ART0000752,ODP17-14851,6.0,0.0
378,36258,CONSUNTIVO,ART0005150,ART0000752,ODP17-14851,6.0,0.0
379,37503,CONSUNTIVO,ART0001921,ART0000752,ODP17-16298,6.0,541.61
380,37504,CONSUNTIVO,ART0001811,ART0000752,ODP17-16298,6.0,465.64
381,37505,CONSUNTIVO,ART0001409,ART0000752,ODP17-16298,6.0,12.66
382,37506,CONSUNTIVO,ART0005242,ART0000752,ODP17-16298,12.0,17.64
383,37507,CONSUNTIVO,ART0005283,ART0000752,ODP17-16298,6.0,0.53
384,37508,CONSUNTIVO,ART0005284,ART0000752,ODP17-16298,6.0,0.0
385,37509,CONSUNTIVO,ART0005150,ART0000752,ODP17-16298,6.0,0.0
386,38291,CONSUNTIVO,ART0001921,ART0000752,ODP18-01599,2.0,109.94
387,38292,CONSUNTIVO,ART0001811,ART0000752,ODP18-01599,2.0,180.79
388,38293,CONSUNTIVO,ART0001409,ART0000752,ODP18-01599,2.0,5.35
389,38294,CONSUNTIVO,ART0005242,ART0000752,ODP18-01599,4.0,5.88
390,38295,CONSUNTIVO,ART0005283,ART0000752,ODP18-01599,2.0,0.18
391,38296,CONSUNTIVO,ART0005284,ART0000752,ODP18-01599,2.0,0.0
392,38297,CONSUNTIVO,ART0005150,ART0000752,ODP18-01599,2.0,0.0
393,38301,CONSUNTIVO,ART0001921,ART0000752,ODP18-01850,6.0,365.13
394,38302,CONSUNTIVO,ART0001811,ART0000752,ODP18-01850,6.0,542.36
395,38303,CONSUNTIVO,ART0001409,ART0000752,ODP18-01850,6.0,16.06
396,38304,CONSUNTIVO,ART0005242,ART0000752,ODP18-01850,12.0,17.64
397,38305,CONSUNTIVO,ART0005283,ART0000752,ODP18-01850,6.0,0.52
398,38306,CONSUNTIVO,ART0005284,ART0000752,ODP18-01850,6.0,0.0
399,38307,CONSUNTIVO,ART0005150,ART0000752,ODP18-01850,6.0,0.0
400,42058,CONSUNTIVO,ART0001921,ART0000752,ODP18-02982,1.0,54.97
401,42059,CONSUNTIVO,ART0001811,ART0000752,ODP18-02982,1.0,90.39
402,42060,CONSUNTIVO,ART0001409,ART0000752,ODP18-02982,1.0,2.68
403,42061,CONSUNTIVO,ART0005242,ART0000752,ODP18-02982,2.0,2.79
404,42062,CONSUNTIVO,ART0005283,ART0000752,ODP18-02982,1.0,0.09
405,42063,CONSUNTIVO,ART0005284,ART0000752,ODP18-02982,1.0,0.0
406,42064,CONSUNTIVO,ART0005150,ART0000752,ODP18-02982,1.0,0.0
407,42070,CONSUNTIVO,ART0001921,ART0000752,ODP18-03142,1.0,54.97
408,42071,CONSUNTIVO,ART0001811,ART0000752,ODP18-03142,1.0,90.39
409,42072,CONSUNTIVO,ART0001409,ART0000752,ODP18-03142,1.0,2.68
410,42073,CONSUNTIVO,ART0005242,ART0000752,ODP18-03142,2.0,2.79
411,42074,CONSUNTIVO,ART0005283,ART0000752,ODP18-03142,1.0,0.09
412,42075,CONSUNTIVO,ART0005284,ART0000752,ODP18-03142,1.0,0.0
413,42076,CONSUNTIVO,ART0005150,ART0000752,ODP18-03142,1.0,0.0
414,42077,CONSUNTIVO,ART0001921,ART0000752,ODP18-05097,2.0,109.94
415,42078,CONSUNTIVO,ART0001811,ART0000752,ODP18-05097,2.0,180.79
416,42079,CONSUNTIVO,ART0001409,ART0000752,ODP18-05097,2.0,5.35
417,42080,CONSUNTIVO,ART0005242,ART0000752,ODP18-05097,4.0,5.59
418,42081,CONSUNTIVO,ART0005283,ART0000752,ODP18-05097,2.0,0.17
419,42082,CONSUNTIVO,ART0005284,ART0000752,ODP18-05097,2.0,0.0
420,42083,CONSUNTIVO,ART0005150,ART0000752,ODP18-05097,2.0,0.0
421,44723,CONSUNTIVO,ART0001921,ART0000752,ODP18-05479,1.0,91.42
422,44724,CONSUNTIVO,ART0001811,ART0000752,ODP18-05479,1.0,95.84
423,44725,CONSUNTIVO,ART0001409,ART0000752,ODP18-05479,1.0,2.68
424,44726,CONSUNTIVO,ART0005242,ART0000752,ODP18-05479,2.0,2.79
425,44727,CONSUNTIVO,ART0005283,ART0000752,ODP18-05479,1.0,0.09
426,44728,CONSUNTIVO,ART0005284,ART0000752,ODP18-05479,1.0,0.0
427,44729,CONSUNTIVO,ART0005150,ART0000752,ODP18-05479,1.0,0.0
428,44732,CONSUNTIVO,ART0001921,ART0000752,ODP18-05902,1.0,91.42
429,44733,CONSUNTIVO,ART0001811,ART0000752,ODP18-05902,1.0,95.84
430,44734,CONSUNTIVO,ART0001409,ART0000752,ODP18-05902,1.0,2.68
431,44735,CONSUNTIVO,ART0005242,ART0000752,ODP18-05902,2.0,2.79
432,44736,CONSUNTIVO,ART0005283,ART0000752,ODP18-05902,1.0,0.09
433,44737,CONSUNTIVO,ART0005284,ART0000752,ODP18-05902,1.0,0.0
434,44738,CONSUNTIVO,ART0005150,ART0000752,ODP18-05902,1.0,0.0
435,44739,CONSUNTIVO,ART0001921,ART0000752,ODP18-05770,6.0,548.51
436,44740,CONSUNTIVO,ART0001811,ART0000752,ODP18-05770,6.0,575.06
437,44741,CONSUNTIVO,ART0001409,ART0000752,ODP18-05770,6.0,16.06
438,44742,CONSUNTIVO,ART0005242,ART0000752,ODP18-05770,12.0,16.76
439,44743,CONSUNTIVO,ART0005283,ART0000752,ODP18-05770,6.0,0.52
440,44744,CONSUNTIVO,ART0005284,ART0000752,ODP18-05770,6.0,0.0
441,44745,CONSUNTIVO,ART0005150,ART0000752,ODP18-05770,6.0,0.0
442,47629,CONSUNTIVO,ART0001921,ART0000752,ODP18-06789,6.0,513.87
443,47630,CONSUNTIVO,ART0001811,ART0000752,ODP18-06789,6.0,568.45
444,47631,CONSUNTIVO,ART0001409,ART0000752,ODP18-06789,6.0,16.06
445,47632,CONSUNTIVO,ART0005242,ART0000752,ODP18-06789,12.0,16.76
446,47633,CONSUNTIVO,ART0005283,ART0000752,ODP18-06789,6.0,0.52
447,47634,CONSUNTIVO,ART0005284,ART0000752,ODP18-06789,6.0,0.0
448,47635,CONSUNTIVO,ART0005150,ART0000752,ODP18-06789,6.0,0.0
449,47636,CONSUNTIVO,ART0001921,ART0000752,ODP18-06282,3.0,253.47
450,47637,CONSUNTIVO,ART0001811,ART0000752,ODP18-06282,3.0,284.22
451,47638,CONSUNTIVO,ART0001409,ART0000752,ODP18-06282,3.0,8.03
452,47639,CONSUNTIVO,ART0005242,ART0000752,ODP18-06282,6.0,8.38
453,47640,CONSUNTIVO,ART0005283,ART0000752,ODP18-06282,3.0,0.26
454,47641,CONSUNTIVO,ART0005284,ART0000752,ODP18-06282,3.0,0.0
455,47642,CONSUNTIVO,ART0005150,ART0000752,ODP18-06282,3.0,0.0
456,47645,CONSUNTIVO,ART0001921,ART0000752,ODP18-06817,3.0,253.47
457,47646,CONSUNTIVO,ART0001811,ART0000752,ODP18-06817,3.0,284.22
458,47647,CONSUNTIVO,ART0001409,ART0000752,ODP18-06817,3.0,8.21
459,47648,CONSUNTIVO,ART0005242,ART0000752,ODP18-06817,6.0,8.38
460,47649,CONSUNTIVO,ART0005283,ART0000752,ODP18-06817,3.0,0.26
461,47650,CONSUNTIVO,ART0005284,ART0000752,ODP18-06817,3.0,0.0
462,47651,CONSUNTIVO,ART0005150,ART0000752,ODP18-06817,3.0,0.0
463,51302,CONSUNTIVO,ART0001921,ART0000752,ODP18-08238,1.0,84.49
464,51303,CONSUNTIVO,ART0001811,ART0000752,ODP18-08238,1.0,95.84
465,51304,CONSUNTIVO,ART0001409,ART0000752,ODP18-08238,1.0,2.68
466,51305,CONSUNTIVO,ART0005242,ART0000752,ODP18-08238,2.0,3.4
467,51306,CONSUNTIVO,ART0005283,ART0000752,ODP18-08238,1.0,0.09
468,51307,CONSUNTIVO,ART0005284,ART0000752,ODP18-08238,1.0,0.0
469,51308,CONSUNTIVO,ART0005150,ART0000752,ODP18-08238,1.0,0.0
470,52000,CONSUNTIVO,ART0001921,ART0000752,ODP18-09181,2.0,168.98
471,52001,CONSUNTIVO,ART0001811,ART0000752,ODP18-09181,2.0,189.48
472,52002,CONSUNTIVO,ART0001409,ART0000752,ODP18-09181,2.0,5.47
473,52003,CONSUNTIVO,ART0005242,ART0000752,ODP18-09181,4.0,6.8
474,52004,CONSUNTIVO,ART0005283,ART0000752,ODP18-09181,2.0,0.17
475,52005,CONSUNTIVO,ART0005284,ART0000752,ODP18-09181,2.0,0.0
476,52006,CONSUNTIVO,ART0005150,ART0000752,ODP18-09181,2.0,0.0
477,53498,CONSUNTIVO,ART0001921,ART0000752,ODP18-08573,10.0,819.19
478,53499,CONSUNTIVO,ART0001811,ART0000752,ODP18-08573,10.0,809.33
479,53500,CONSUNTIVO,ART0001409,ART0000752,ODP18-08573,10.0,27.37
480,53501,CONSUNTIVO,ART0005242,ART0000752,ODP18-08573,20.0,34.0
481,53502,CONSUNTIVO,ART0005283,ART0000752,ODP18-08573,10.0,0.87
482,53503,CONSUNTIVO,ART0005284,ART0000752,ODP18-08573,10.0,0.0
483,53504,CONSUNTIVO,ART0005150,ART0000752,ODP18-08573,10.0,0.0
484,54725,CONSUNTIVO,ART0001921,ART0000752,ODP19-01113,6.0,494.08
485,54726,CONSUNTIVO,ART0001811,ART0000752,ODP19-01113,6.0,499.4
486,54727,CONSUNTIVO,ART0001409,ART0000752,ODP19-01113,6.0,16.42
487,54728,CONSUNTIVO,ART0005242,ART0000752,ODP19-01113,12.0,20.4
488,54729,CONSUNTIVO,ART0005283,ART0000752,ODP19-01113,6.0,0.52
489,54730,CONSUNTIVO,ART0005284,ART0000752,ODP19-01113,6.0,0.0
490,54731,CONSUNTIVO,ART0005150,ART0000752,ODP19-01113,6.0,0.0
491,56768,CONSUNTIVO,ART0001921,ART0000752,ODP19-01861,1.0,81.92
492,56769,CONSUNTIVO,ART0001811,ART0000752,ODP19-01861,1.0,121.01
493,56770,CONSUNTIVO,ART0001409,ART0000752,ODP19-01861,1.0,2.74
494,56771,CONSUNTIVO,ART0005242,ART0000752,ODP19-01861,2.0,3.4
495,56772,CONSUNTIVO,ART0005283,ART0000752,ODP19-01861,1.0,0.09
496,56773,CONSUNTIVO,ART0005284,ART0000752,ODP19-01861,1.0,0.0
497,56774,CONSUNTIVO,ART0005150,ART0000752,ODP19-01861,1.0,0.0
498,58961,CONSUNTIVO,ART0001921,ART0000752,ODP19-02500,6.0,541.03
499,58962,CONSUNTIVO,ART0001811,ART0000752,ODP19-02500,6.0,726.04
500,58963,CONSUNTIVO,ART0001409,ART0000752,ODP19-02500,6.0,19.94
501,58964,CONSUNTIVO,ART0005242,ART0000752,ODP19-02500,12.0,20.4
502,58965,CONSUNTIVO,ART0005283,ART0000752,ODP19-02500,6.0,0.52
503,58966,CONSUNTIVO,ART0005284,ART0000752,ODP19-02500,6.0,0.0
504,58967,CONSUNTIVO,ART0005150,ART0000752,ODP19-02500,6.0,0.0
505,32832,BUDGET,ART0001758,ART0000753,ODP17-10508,10.0,329.55
506,32833,BUDGET,ART0001872,ART0000753,ODP17-10508,10.0,1162.38
507,32834,BUDGET,ART0001425,ART0000753,ODP17-10508,20.0,20.58
508,32835,BUDGET,ART0005140,ART0000753,ODP17-10508,30.0,51.75
509,32836,BUDGET,ART0005141,ART0000753,ODP17-10508,10.0,5.13
510,32837,BUDGET,ART0003840,ART0000753,ODP17-10508,20.0,130.6
511,38163,CONSUNTIVO,ART0001758,ART0000753,ODP18-01211,10.0,583.45
512,38164,CONSUNTIVO,ART0001872,ART0000753,ODP18-01211,10.0,878.26
513,38165,CONSUNTIVO,ART0001425,ART0000753,ODP18-01211,20.0,32.92
514,38166,CONSUNTIVO,ART0005140,ART0000753,ODP18-01211,30.0,51.75
515,38167,CONSUNTIVO,ART0005141,ART0000753,ODP18-01211,10.0,5.13
516,38168,CONSUNTIVO,ART0003840,ART0000753,ODP18-01211,20.0,130.6
517,21690,BUDGET,ART0001877,ART0000756,ODP16-15232,2.0,255.93
518,21691,BUDGET,ART0001765,ART0000756,ODP16-15232,2.0,162.5
519,21692,BUDGET,ART0001429,ART0000756,ODP16-15232,4.0,15.71
520,21693,BUDGET,ART0005140,ART0000756,ODP16-15232,6.0,9.0
521,21694,BUDGET,ART0005141,ART0000756,ODP16-15232,2.0,0.39
522,21921,BUDGET,ART0001877,ART0000756,ODP16-15977,5.0,645.23
523,21922,BUDGET,ART0001765,ART0000756,ODP16-15977,5.0,421.96
524,21923,BUDGET,ART0001429,ART0000756,ODP16-15977,10.0,39.29
525,21924,BUDGET,ART0005140,ART0000756,ODP16-15977,15.0,22.5
526,21925,BUDGET,ART0005141,ART0000756,ODP16-15977,5.0,0.98
527,23721,BUDGET,ART0001877,ART0000756,ODP17-01269,5.0,643.04
528,23722,BUDGET,ART0001765,ART0000756,ODP17-01269,5.0,301.49
529,23723,BUDGET,ART0001429,ART0000756,ODP17-01269,10.0,39.29
530,23724,BUDGET,ART0005140,ART0000756,ODP17-01269,15.0,22.5
531,23725,BUDGET,ART0005141,ART0000756,ODP17-01269,5.0,0.98
532,32347,BUDGET,ART0001877,ART0000756,ODP17-09820,13.0,1364.56
533,32348,BUDGET,ART0001765,ART0000756,ODP17-09820,13.0,934.06
534,32349,BUDGET,ART0001429,ART0000756,ODP17-09820,26.0,64.09
535,32350,BUDGET,ART0005140,ART0000756,ODP17-09820,39.0,66.37
536,32351,BUDGET,ART0005141,ART0000756,ODP17-09820,13.0,2.55
537,36204,CONSUNTIVO,ART0001877,ART0000756,ODP18-01126,5.0,524.83
538,36205,CONSUNTIVO,ART0001765,ART0000756,ODP18-01126,5.0,342.97
539,36206,CONSUNTIVO,ART0001429,ART0000756,ODP18-01126,10.0,15.5
540,36207,CONSUNTIVO,ART0005140,ART0000756,ODP18-01126,15.0,25.88
541,36208,CONSUNTIVO,ART0005141,ART0000756,ODP18-01126,5.0,2.57
542,44947,CONSUNTIVO,ART0001877,ART0000756,ODP18-05312,5.0,567.82
543,44948,CONSUNTIVO,ART0001765,ART0000756,ODP18-05312,5.0,364.21
544,44949,CONSUNTIVO,ART0001429,ART0000756,ODP18-05312,10.0,50.0
545,44950,CONSUNTIVO,ART0005140,ART0000756,ODP18-05312,15.0,25.86
546,44951,CONSUNTIVO,ART0005141,ART0000756,ODP18-05312,5.0,2.57
547,46405,CONSUNTIVO,ART0001877,ART0000756,ODP18-05953,5.0,567.82
548,46406,CONSUNTIVO,ART0001765,ART0000756,ODP18-05953,5.0,355.71
549,46407,CONSUNTIVO,ART0001429,ART0000756,ODP18-05953,10.0,27.94
550,46408,CONSUNTIVO,ART0005140,ART0000756,ODP18-05953,15.0,25.86
551,46409,CONSUNTIVO,ART0005141,ART0000756,ODP18-05953,5.0,0.98
552,54705,CONSUNTIVO,ART0001877,ART0000756,ODP18-09297,5.0,540.66
553,54706,CONSUNTIVO,ART0001765,ART0000756,ODP18-09297,5.0,351.91
554,54707,CONSUNTIVO,ART0001429,ART0000756,ODP18-09297,10.0,43.38
555,54708,CONSUNTIVO,ART0005140,ART0000756,ODP18-09297,15.0,25.86
556,54709,CONSUNTIVO,ART0005141,ART0000756,ODP18-09297,5.0,0.98
557,60120,CONSUNTIVO,ART0001877,ART0000756,ODP19-03181,5.0,540.66
558,60121,CONSUNTIVO,ART0001765,ART0000756,ODP19-03181,5.0,351.91
559,60122,CONSUNTIVO,ART0001429,ART0000756,ODP19-03181,10.0,27.94
560,60123,CONSUNTIVO,ART0005140,ART0000756,ODP19-03181,15.0,25.86
561,60124,CONSUNTIVO,ART0005141,ART0000756,ODP19-03181,5.0,0.98
562,24149,BUDGET,ART0001874,ART0000757,ODP17-01406,1.0,282.51
563,24150,BUDGET,ART0001762,ART0000757,ODP17-01406,1.0,205.97
564,24151,BUDGET,ART0001982,ART0000757,ODP17-01406,1.0,2.0
565,24152,BUDGET,ART0005149,ART0000757,ODP17-01406,1.0,0.0
566,24153,BUDGET,ART0005225,ART0000757,ODP17-01406,1.0,0.0
567,24154,BUDGET,ART0005226,ART0000757,ODP17-01406,1.0,0.2
568,24155,BUDGET,ART0005140,ART0000757,ODP17-01406,4.0,6.0
569,48723,CONSUNTIVO,ART0001874,ART0000757,ODP18-06734,1.0,210.8
570,48724,CONSUNTIVO,ART0001762,ART0000757,ODP18-06734,1.0,122.13
571,48725,CONSUNTIVO,ART0001982,ART0000757,ODP18-06734,1.0,5.71
572,48726,CONSUNTIVO,ART0005149,ART0000757,ODP18-06734,1.0,0.0
573,48727,CONSUNTIVO,ART0005225,ART0000757,ODP18-06734,1.0,0.0
574,48728,CONSUNTIVO,ART0005226,ART0000757,ODP18-06734,1.0,0.2
575,48729,CONSUNTIVO,ART0005140,ART0000757,ODP18-06734,4.0,6.9
576,22268,BUDGET,ART0001772,ART0000758,ODP16-16047,6.0,283.4
577,22269,BUDGET,ART0001884,ART0000758,ODP16-16047,6.0,788.5
578,22270,BUDGET,ART0001982,ART0000758,ODP16-16047,6.0,12.0
579,22271,BUDGET,ART0005149,ART0000758,ODP16-16047,6.0,0.0
580,22272,BUDGET,ART0005140,ART0000758,ODP16-16047,18.0,27.0
581,22273,BUDGET,ART0005225,ART0000758,ODP16-16047,6.0,0.0
582,22274,BUDGET,ART0005226,ART0000758,ODP16-16047,6.0,0.92
583,28338,BUDGET,ART0001772,ART0000758,ODP17-05348,10.0,511.61
584,28339,BUDGET,ART0001884,ART0000758,ODP17-05348,10.0,1170.01
585,28340,BUDGET,ART0001982,ART0000758,ODP17-05348,10.0,59.14
586,28341,BUDGET,ART0005149,ART0000758,ODP17-05348,10.0,0.0
587,28342,BUDGET,ART0005140,ART0000758,ODP17-05348,30.0,45.0
588,28343,BUDGET,ART0005225,ART0000758,ODP17-05348,10.0,0.0
589,28344,BUDGET,ART0005226,ART0000758,ODP17-05348,10.0,1.96
590,38898,CONSUNTIVO,ART0001772,ART0000758,ODP18-02350,3.0,137.69
591,38899,CONSUNTIVO,ART0001884,ART0000758,ODP18-02350,3.0,369.25
592,38900,CONSUNTIVO,ART0001982,ART0000758,ODP18-02350,3.0,17.14
593,38901,CONSUNTIVO,ART0005149,ART0000758,ODP18-02350,3.0,0.0
594,38902,CONSUNTIVO,ART0005140,ART0000758,ODP18-02350,9.0,15.53
595,38903,CONSUNTIVO,ART0005225,ART0000758,ODP18-02350,3.0,0.0
596,38904,CONSUNTIVO,ART0005226,ART0000758,ODP18-02350,3.0,0.59
597,43375,CONSUNTIVO,ART0001772,ART0000758,ODP18-05096,3.0,203.33
598,43376,CONSUNTIVO,ART0001884,ART0000758,ODP18-05096,3.0,350.77
599,43377,CONSUNTIVO,ART0001982,ART0000758,ODP18-05096,3.0,17.14
600,43378,CONSUNTIVO,ART0005149,ART0000758,ODP18-05096,3.0,0.0
601,43379,CONSUNTIVO,ART0005140,ART0000758,ODP18-05096,9.0,15.53
602,43380,CONSUNTIVO,ART0005225,ART0000758,ODP18-05096,3.0,0.0
603,43381,CONSUNTIVO,ART0005226,ART0000758,ODP18-05096,3.0,0.59
604,49401,CONSUNTIVO,ART0001772,ART0000758,ODP18-06663,3.0,203.33
605,49402,CONSUNTIVO,ART0001884,ART0000758,ODP18-06663,3.0,350.77
606,49403,CONSUNTIVO,ART0001982,ART0000758,ODP18-06663,3.0,17.14
607,49404,CONSUNTIVO,ART0005149,ART0000758,ODP18-06663,3.0,0.0
608,49405,CONSUNTIVO,ART0005140,ART0000758,ODP18-06663,9.0,15.52
609,49406,CONSUNTIVO,ART0005225,ART0000758,ODP18-06663,3.0,0.0
610,49407,CONSUNTIVO,ART0005226,ART0000758,ODP18-06663,3.0,0.59
611,56755,CONSUNTIVO,ART0001772,ART0000758,ODP19-01861,3.0,177.69
612,56756,CONSUNTIVO,ART0001884,ART0000758,ODP19-01861,3.0,408.44
613,56757,CONSUNTIVO,ART0001982,ART0000758,ODP19-01861,3.0,17.14
614,56758,CONSUNTIVO,ART0005149,ART0000758,ODP19-01861,3.0,0.0
615,56759,CONSUNTIVO,ART0005140,ART0000758,ODP19-01861,9.0,15.52
616,56760,CONSUNTIVO,ART0005225,ART0000758,ODP19-01861,3.0,0.0
617,56761,CONSUNTIVO,ART0005226,ART0000758,ODP19-01861,3.0,0.59
618,66285,CONSUNTIVO,ART0001772,ART0000758,ODP19-05948,3.0,177.69
619,66286,CONSUNTIVO,ART0001884,ART0000758,ODP19-05948,3.0,408.44
620,66287,CONSUNTIVO,ART0001982,ART0000758,ODP19-05948,3.0,75.0
621,66288,CONSUNTIVO,ART0005149,ART0000758,ODP19-05948,3.0,0.0
622,66289,CONSUNTIVO,ART0005140,ART0000758,ODP19-05948,9.0,15.52
623,66290,CONSUNTIVO,ART0005225,ART0000758,ODP19-05948,3.0,0.0
624,66291,CONSUNTIVO,ART0005226,ART0000758,ODP19-05948,3.0,0.59
625,21706,BUDGET,ART0001897,ART0000762,ODP16-14704,10.0,1087.02
626,21707,BUDGET,ART0001785,ART0000762,ODP16-14704,10.0,405.15
627,21708,BUDGET,ART0005149,ART0000762,ODP16-14704,10.0,0.0
628,21709,BUDGET,ART0005140,ART0000762,ODP16-14704,30.0,45.0
629,21710,BUDGET,ART0005150,ART0000762,ODP16-14704,10.0,0.0
630,21711,BUDGET,ART0005151,ART0000762,ODP16-14704,10.0,1.47
631,23065,BUDGET,ART0001897,ART0000762,ODP17-01090,10.0,1085.87
632,23066,BUDGET,ART0001785,ART0000762,ODP17-01090,10.0,402.03
633,23067,BUDGET,ART0005149,ART0000762,ODP17-01090,10.0,0.0
634,23068,BUDGET,ART0005140,ART0000762,ODP17-01090,30.0,45.0
635,23069,BUDGET,ART0005150,ART0000762,ODP17-01090,10.0,0.0
636,23070,BUDGET,ART0005151,ART0000762,ODP17-01090,10.0,1.47
637,23151,BUDGET,ART0001897,ART0000762,ODP16-17384,15.0,1537.73
638,23152,BUDGET,ART0001785,ART0000762,ODP16-17384,15.0,715.55
639,23153,BUDGET,ART0005149,ART0000762,ODP16-17384,15.0,0.0
640,23154,BUDGET,ART0005140,ART0000762,ODP16-17384,45.0,67.5
641,23155,BUDGET,ART0005150,ART0000762,ODP16-17384,15.0,0.0
642,23156,BUDGET,ART0005151,ART0000762,ODP16-17384,15.0,2.21
643,25281,BUDGET,ART0001897,ART0000762,ODP17-02385,10.0,935.27
644,25282,BUDGET,ART0001785,ART0000762,ODP17-02385,10.0,365.94
645,25283,BUDGET,ART0005149,ART0000762,ODP17-02385,10.0,0.0
646,25284,BUDGET,ART0005140,ART0000762,ODP17-02385,30.0,45.0
647,25285,BUDGET,ART0005150,ART0000762,ODP17-02385,10.0,0.0
648,25286,BUDGET,ART0005151,ART0000762,ODP17-02385,10.0,1.47
649,25287,BUDGET,ART0005453,ART0000762,ODP17-02385,20.0,26.48
650,25288,BUDGET,ART0005454,ART0000762,ODP17-02385,10.0,3.51
651,27665,BUDGET,ART0001897,ART0000762,ODP17-06164,10.0,950.44
652,27666,BUDGET,ART0001785,ART0000762,ODP17-06164,10.0,380.97
653,27667,BUDGET,ART0005149,ART0000762,ODP17-06164,10.0,0.0
654,27668,BUDGET,ART0005140,ART0000762,ODP17-06164,30.0,45.0
655,27669,BUDGET,ART0005150,ART0000762,ODP17-06164,10.0,0.0
656,27670,BUDGET,ART0005151,ART0000762,ODP17-06164,10.0,1.47
657,27671,BUDGET,ART0005453,ART0000762,ODP17-06164,20.0,26.48
658,27672,BUDGET,ART0005454,ART0000762,ODP17-06164,10.0,3.51
