,NrMovimento,Budget/cons,CodiceMP,NrArticolo,NrDocumento,QuantityMPImpiegata,ImportoCostoTOTALE
3858,57578,CONSUNTIVO,ART0001391,ART0000778,ODP19-01987,1.0,2.0
3859,57579,CONSUNTIVO,ART0001773,ART0000778,ODP19-01987,1.0,69.71
3860,57580,CONSUNTIVO,ART0001387,ART0000778,ODP19-01987,1.0,2.5
3861,57581,CONSUNTIVO,ART0003831,ART0000778,ODP19-01987,3.0,8.63
3862,57582,CONSUNTIVO,ART0005139,ART0000778,ODP19-01987,1.0,0.32
3863,57583,CONSUNTIVO,ART0006224,ART0000778,ODP19-01987,4.0,0.11
3864,57584,CONSUNTIVO,ART0001895,ART0000782,ODP19-01987,2.0,229.38
3865,57585,CONSUNTIVO,ART0001783,ART0000782,ODP19-01987,2.0,138.0
3866,57586,CONSUNTIVO,ART0001391,ART0000782,ODP19-01987,2.0,4.0
3867,57587,CONSUNTIVO,ART0001387,ART0000782,ODP19-01987,2.0,5.0
3868,57588,CONSUNTIVO,ART0003831,ART0000782,ODP19-01987,4.0,11.5
3869,57589,CONSUNTIVO,ART0005139,ART0000782,ODP19-01987,2.0,0.64
3870,57590,CONSUNTIVO,ART0002490,ART0000782,ODP19-01987,2.0,54.95
3871,57591,CONSUNTIVO,ART0006224,ART0000782,ODP19-01987,8.0,0.22
3872,57592,CONSUNTIVO,ART0001883,ART0000847,ODP19-01987,1.0,128.3
3873,57593,CONSUNTIVO,ART0001770,ART0000847,ODP19-01987,2.0,76.97
3874,57594,CONSUNTIVO,ART0003838,ART0000847,ODP19-01987,10.0,14.96
3875,57595,CONSUNTIVO,ART0001424,ART0000847,ODP19-01987,1.0,2.27
3876,57596,CONSUNTIVO,ART0001400,ART0000847,ODP19-01987,1.0,2.21
3877,57597,CONSUNTIVO,ART0001401,ART0000847,ODP19-01987,1.0,2.0
3878,57598,CONSUNTIVO,ART0005772,ART0000847,ODP19-01987,1.0,0.11
3879,57599,CONSUNTIVO,ART0005677,ART0000847,ODP19-01987,4.0,1.01
3880,57610,CONSUNTIVO,ART0005296,ART0001566,ODP19-01579,3942.0,1.71
3881,57611,CONSUNTIVO,ART0005917,ART0001566,ODP19-01579,438.0,0.26
3882,57613,CONSUNTIVO,ART0005142,ART0003101,ODP19-01579,225.0,14.26
3883,57618,CONSUNTIVO,ART0005176,ART0005136,ODP19-02620,8.0,0.0
3884,57631,CONSUNTIVO,ART0005377,ART0000313,ODP19-01976,10.0,35.0
3885,57633,CONSUNTIVO,ART0005683,ART0000115,ODP19-00633,651.0,268.26
3886,57669,CONSUNTIVO,ART0005176,ART0005136,ODP19-02530,18.0,0.0
3887,57774,CONSUNTIVO,ART0001807,ART0000853,ODP19-01821,4.0,257.89
3888,57775,CONSUNTIVO,ART0001917,ART0000853,ODP19-01821,4.0,339.42
3889,57776,CONSUNTIVO,ART0003839,ART0000853,ODP19-01821,8.0,46.0
3890,57781,CONSUNTIVO,ART0005209,ART0000625,ODP19-01905,723.0,43.69
3891,57782,CONSUNTIVO,ART0005373,ART0000627,ODP19-01905,2142.0,61.58
3892,57783,CONSUNTIVO,ART0005211,ART0000635,ODP19-01905,4.0,12.0
3893,57838,CONSUNTIVO,ART0006693,ART0005136,ODP19-02637,4.0,0.0
3894,57850,CONSUNTIVO,ART0005216,ART0000116,ODP19-01808,3.0,0.0
3895,57851,CONSUNTIVO,ART0006694,ART0000116,ODP19-01808,1.0,35.0
3896,57985,CONSUNTIVO,ART0001895,ART0000782,ODP19-01726,3.0,344.07
3897,57986,CONSUNTIVO,ART0001783,ART0000782,ODP19-01726,3.0,207.0
3898,57987,CONSUNTIVO,ART0001391,ART0000782,ODP19-01726,3.0,6.0
3899,57988,CONSUNTIVO,ART0001387,ART0000782,ODP19-01726,3.0,7.5
3900,57989,CONSUNTIVO,ART0003831,ART0000782,ODP19-01726,6.0,17.25
3901,57990,CONSUNTIVO,ART0005139,ART0000782,ODP19-01726,3.0,0.97
3902,57991,CONSUNTIVO,ART0002490,ART0000782,ODP19-01726,3.0,61.42
3903,57992,CONSUNTIVO,ART0006224,ART0000782,ODP19-01726,12.0,0.33
3904,57993,CONSUNTIVO,ART0001883,ART0000847,ODP19-01726,2.0,258.68
3905,57994,CONSUNTIVO,ART0001770,ART0000847,ODP19-01726,4.0,153.36
3906,57995,CONSUNTIVO,ART0003838,ART0000847,ODP19-01726,20.0,29.91
3907,57996,CONSUNTIVO,ART0001424,ART0000847,ODP19-01726,2.0,4.55
3908,57997,CONSUNTIVO,ART0001400,ART0000847,ODP19-01726,2.0,4.41
3909,57998,CONSUNTIVO,ART0001401,ART0000847,ODP19-01726,2.0,4.0
3910,57999,CONSUNTIVO,ART0005772,ART0000847,ODP19-01726,2.0,0.21
3911,58000,CONSUNTIVO,ART0005677,ART0000847,ODP19-01726,8.0,2.01
3912,58001,CONSUNTIVO,ART0001882,ART0000849,ODP19-01726,2.0,234.53
3913,58002,CONSUNTIVO,ART0001777,ART0000849,ODP19-01726,2.0,73.35
3914,58003,CONSUNTIVO,ART0001398,ART0000849,ODP19-01726,2.0,6.0
3915,58004,CONSUNTIVO,ART0001399,ART0000849,ODP19-01726,2.0,7.6
3916,58005,CONSUNTIVO,ART0005843,ART0000849,ODP19-01726,4.0,14.0
3917,58006,CONSUNTIVO,ART0005226,ART0000849,ODP19-01726,2.0,0.39
3918,58007,CONSUNTIVO,ART0002503,ART0000849,ODP19-01726,2.0,49.33
3919,58009,CONSUNTIVO,ART0005340,ART0001267,ODP19-01726,231.0,2.49
3920,58014,CONSUNTIVO,ART0005990,ART0002267,ODP19-01726,195.0,8.1
3921,58016,CONSUNTIVO,ART0005459,ART0003189,ODP19-01726,16.0,32.0
3922,58021,CONSUNTIVO,ART0006574,ART0001170,ODP19-02318,2.0,21.5
3923,58022,CONSUNTIVO,ART0001082,ART0001170,ODP19-02318,760.0,17.36
3924,58024,CONSUNTIVO,ART0005676,ART0001174,ODP19-02221,6.0,102.0
3925,58025,CONSUNTIVO,ART0005675,ART0001174,ODP19-02221,900.0,37.44
3926,58026,CONSUNTIVO,ART0006681,ART0001174,ODP19-02221,135.0,8.13
3927,58027,CONSUNTIVO,ART0006102,ART0001174,ODP19-02221,135.0,11.45
3928,58193,CONSUNTIVO,ART0005817,ART0003269,ODP19-02634,1248.0,6.19
3929,58216,CONSUNTIVO,ART0001778,ART0000780,ODP19-01583,1.0,72.91
3930,58217,CONSUNTIVO,ART0001890,ART0000780,ODP19-01583,1.0,165.57
3931,58218,CONSUNTIVO,ART0001390,ART0000780,ODP19-01583,1.0,3.0
3932,58219,CONSUNTIVO,ART0001387,ART0000780,ODP19-01583,1.0,2.5
3933,58220,CONSUNTIVO,ART0005139,ART0000780,ODP19-01583,1.0,0.32
3934,58221,CONSUNTIVO,ART0005693,ART0000780,ODP19-01583,4.0,78.0
3935,58230,CONSUNTIVO,ART0001886,ART0000848,ODP19-01583,15.0,1201.41
3936,58231,CONSUNTIVO,ART0001775,ART0000848,ODP19-01583,15.0,901.09
3937,58232,CONSUNTIVO,ART0001403,ART0000848,ODP19-01583,15.0,12.0
3938,58233,CONSUNTIVO,ART0005222,ART0000848,ODP19-01583,45.0,101.33
3939,58234,CONSUNTIVO,ART0005332,ART0000848,ODP19-01583,30.0,118.5
3940,58235,CONSUNTIVO,ART0005283,ART0000848,ODP19-01583,15.0,1.31
3941,58236,CONSUNTIVO,ART0001891,ART0000850,ODP19-01583,5.0,646.43
3942,58237,CONSUNTIVO,ART0001779,ART0000850,ODP19-01583,5.0,204.6
3943,58238,CONSUNTIVO,ART0005222,ART0000850,ODP19-01583,10.0,23.0
3944,58239,CONSUNTIVO,ART0001404,ART0000850,ODP19-01583,10.0,16.67
3945,58240,CONSUNTIVO,ART0005223,ART0000850,ODP19-01583,5.0,0.56
3946,58241,CONSUNTIVO,ART0006002,ART0001185,ODP19-01583,2047.0,104.03
3947,58259,CONSUNTIVO,ART0005227,ART0001778,ODP19-01583,182.0,32.62
3948,58260,CONSUNTIVO,ART0005245,ART0001890,ODP19-01583,226.0,10.13
3949,58262,CONSUNTIVO,ART0005434,ART0001886,ODP19-01583,3088.0,68.5
3950,58263,CONSUNTIVO,ART0005334,ART0001775,ODP19-01583,1376.0,111.16
3951,58264,CONSUNTIVO,ART0005951,ART0001770,ODP19-01583,2880.0,258.59
3952,58363,CONSUNTIVO,ART0005216,ART0003982,ODP19-02352,1.0,0.0
3953,58366,CONSUNTIVO,ART0005644,ART0000223,ODP19-02131,4.0,29.2
3954,58433,CONSUNTIVO,ART0001868,ART0000748,ODP19-02215,20.0,600.54
3955,58434,CONSUNTIVO,ART0001756,ART0000748,ODP19-02215,20.0,389.43
3956,58435,CONSUNTIVO,ART0005432,ART0000748,ODP19-02215,20.0,77.0
3957,58436,CONSUNTIVO,ART0005433,ART0000748,ODP19-02215,20.0,22.0
3958,58437,CONSUNTIVO,ART0005242,ART0000748,ODP19-02215,40.0,68.0
3959,58438,CONSUNTIVO,ART0005243,ART0000748,ODP19-02215,20.0,2.24
3960,58439,CONSUNTIVO,ART0005677,ART0000748,ODP19-02215,20.0,5.04
3961,58494,CONSUNTIVO,ART0005608,ART0000641,ODP19-02545,1.0,12.0
3962,58500,CONSUNTIVO,ART0005176,ART0005136,ODP19-02905,2.0,0.0
3963,58826,CONSUNTIVO,ART0005176,ART0005136,ODP19-02871,20.0,0.0
3964,58961,CONSUNTIVO,ART0001921,ART0000752,ODP19-02500,6.0,541.03
3965,58962,CONSUNTIVO,ART0001811,ART0000752,ODP19-02500,6.0,726.04
3966,58963,CONSUNTIVO,ART0001409,ART0000752,ODP19-02500,6.0,19.94
3967,58964,CONSUNTIVO,ART0005242,ART0000752,ODP19-02500,12.0,20.4
3968,58965,CONSUNTIVO,ART0005283,ART0000752,ODP19-02500,6.0,0.52
3969,58966,CONSUNTIVO,ART0005284,ART0000752,ODP19-02500,6.0,0.0
3970,58967,CONSUNTIVO,ART0005150,ART0000752,ODP19-02500,6.0,0.0
3971,58968,CONSUNTIVO,ART0001880,ART0000772,ODP19-02500,1.0,183.44
3972,58969,CONSUNTIVO,ART0001768,ART0000772,ODP19-02500,1.0,84.02
3973,58970,CONSUNTIVO,ART0005145,ART0000772,ODP19-02500,1.0,0.0
3974,58971,CONSUNTIVO,ART0005137,ART0000772,ODP19-02500,1.0,0.0
3975,58972,CONSUNTIVO,ART0003831,ART0000772,ODP19-02500,3.0,8.63
3976,58973,CONSUNTIVO,ART0005146,ART0000772,ODP19-02500,1.0,0.32
3977,58974,CONSUNTIVO,ART0001940,ART0000811,ODP19-02500,4.0,813.65
3978,58975,CONSUNTIVO,ART0001830,ART0000811,ODP19-02500,4.0,456.2
3979,58976,CONSUNTIVO,ART0005261,ART0000811,ODP19-02500,4.0,0.0
3980,58977,CONSUNTIVO,ART0005262,ART0000811,ODP19-02500,4.0,0.0
3981,58978,CONSUNTIVO,ART0001514,ART0000811,ODP19-02500,4.0,242.12
3982,58979,CONSUNTIVO,ART0003832,ART0000811,ODP19-02500,20.0,56.0
3983,58980,CONSUNTIVO,ART0005461,ART0000811,ODP19-02500,4.0,1.25
3984,58981,CONSUNTIVO,ART0005669,ART0000811,ODP19-02500,4.0,1.93
3985,58982,CONSUNTIVO,ART0005171,ART0001921,ODP19-02500,1638.0,132.23
3986,58983,CONSUNTIVO,ART0001078,ART0001409,ODP19-02500,433.0,12.81
3987,58984,CONSUNTIVO,ART0005479,ART0001940,ODP19-02500,6.0,27.0
3988,58985,CONSUNTIVO,ART0005249,ART0001940,ODP19-02500,1140.0,78.98
3989,58986,CONSUNTIVO,ART0005227,ART0001830,ODP19-02500,588.0,105.4
3990,58987,CONSUNTIVO,ART0005227,ART0001514,ODP19-02500,168.0,30.12
3991,58988,CONSUNTIVO,ART0001940,ART0000811,ODP19-02668,1.0,223.3
3992,58989,CONSUNTIVO,ART0001830,ART0000811,ODP19-02668,1.0,78.09
3993,58990,CONSUNTIVO,ART0005261,ART0000811,ODP19-02668,1.0,0.0
3994,58991,CONSUNTIVO,ART0005262,ART0000811,ODP19-02668,1.0,0.0
3995,58992,CONSUNTIVO,ART0001514,ART0000811,ODP19-02668,1.0,41.49
3996,58993,CONSUNTIVO,ART0003832,ART0000811,ODP19-02668,5.0,14.0
3997,58994,CONSUNTIVO,ART0005461,ART0000811,ODP19-02668,1.0,0.31
3998,58995,CONSUNTIVO,ART0005669,ART0000811,ODP19-02668,1.0,0.48
3999,59004,CONSUNTIVO,ART0005511,ART0002530,ODP19-02547,8.0,65.8
4000,59114,CONSUNTIVO,ART0005160,ART0002615,ODP19-02669,25.0,5.82
4001,59181,CONSUNTIVO,ART0005172,ART0004386,ODP19-02544,489.0,13.03
4002,59274,CONSUNTIVO,ART0001898,ART0000783,ODP19-02906,3.0,425.51
4003,59275,CONSUNTIVO,ART0001786,ART0000783,ODP19-02906,3.0,170.02
4004,59276,CONSUNTIVO,ART0001391,ART0000783,ODP19-02906,3.0,6.0
4005,59277,CONSUNTIVO,ART0001387,ART0000783,ODP19-02906,3.0,7.5
4006,59278,CONSUNTIVO,ART0005139,ART0000783,ODP19-02906,3.0,0.97
4007,59279,CONSUNTIVO,ART0003831,ART0000783,ODP19-02906,9.0,25.88
4008,59280,CONSUNTIVO,ART0002504,ART0000783,ODP19-02906,3.0,155.26
4009,59281,CONSUNTIVO,ART0001898,ART0000783,ODP19-02843,2.0,275.56
4010,59282,CONSUNTIVO,ART0001786,ART0000783,ODP19-02843,2.0,113.35
4011,59283,CONSUNTIVO,ART0001391,ART0000783,ODP19-02843,2.0,4.0
4012,59284,CONSUNTIVO,ART0001387,ART0000783,ODP19-02843,2.0,5.0
4013,59285,CONSUNTIVO,ART0005139,ART0000783,ODP19-02843,2.0,0.64
4014,59286,CONSUNTIVO,ART0003831,ART0000783,ODP19-02843,6.0,17.25
4015,59287,CONSUNTIVO,ART0002504,ART0000783,ODP19-02843,2.0,103.51
4016,59288,CONSUNTIVO,ART0005479,ART0002504,ODP19-02843,7.0,31.5
4017,59289,CONSUNTIVO,ART0005635,ART0001946,ODP19-02667,485.0,70.37
4018,59290,CONSUNTIVO,ART0001788,ART0000784,ODP19-02549,5.0,621.04
4019,59291,CONSUNTIVO,ART0001873,ART0000784,ODP19-02549,5.0,788.79
4020,59292,CONSUNTIVO,ART0001426,ART0000784,ODP19-02549,5.0,15.63
4021,59293,CONSUNTIVO,ART0003831,ART0000784,ODP19-02549,15.0,43.13
4022,59294,CONSUNTIVO,ART0005139,ART0000784,ODP19-02549,5.0,1.62
4023,59295,CONSUNTIVO,ART0003841,ART0000784,ODP19-02549,10.0,77.0
4024,59296,CONSUNTIVO,ART0001869,ART0000797,ODP19-02549,1.0,228.64
4025,59297,CONSUNTIVO,ART0001761,ART0000797,ODP19-02549,1.0,71.44
4026,59298,CONSUNTIVO,ART0001389,ART0000797,ODP19-02549,1.0,37.5
4027,59299,CONSUNTIVO,ART0001385,ART0000797,ODP19-02549,1.0,12.5
4028,59300,CONSUNTIVO,ART0001983,ART0000797,ODP19-02549,1.0,37.5
4029,59301,CONSUNTIVO,ART0005412,ART0000797,ODP19-02549,1.0,0.48
4030,59302,CONSUNTIVO,ART0003832,ART0000797,ODP19-02549,3.0,8.4
4031,59304,CONSUNTIVO,ART0006757,ART0001610,ODP19-02549,1960.0,0.0
4032,59305,CONSUNTIVO,ART0005429,ART0002360,ODP19-02549,4.0,84.0
4033,59306,CONSUNTIVO,ART0005635,ART0002360,ODP19-02549,276.0,40.05
4034,59308,CONSUNTIVO,ART0005436,ART0002712,ODP19-02549,250.0,83.44
4035,59413,CONSUNTIVO,ART0005216,ART0002476,ODP19-02925,6.0,0.0
4036,59450,CONSUNTIVO,ART0006765,ART0001129,ODP19-02605,2.0,15.0
4037,59451,CONSUNTIVO,ART0005867,ART0004889,ODP19-02502,5.0,41.5
4038,59452,CONSUNTIVO,ART0005216,ART0004889,ODP19-02502,5.0,0.0
4039,59507,CONSUNTIVO,ART0005793,ART0004362,ODP19-02842,680.0,7.58
4040,59616,CONSUNTIVO,ART0006772,ART0005136,ODP19-03390,249.0,0.0
4041,59647,CONSUNTIVO,ART0005186,ART0001252,ODP19-02986,735.0,23.08
4042,59648,CONSUNTIVO,ART0005493,ART0001276,ODP19-02986,134.0,0.36
4043,59649,CONSUNTIVO,ART0005216,ART0001497,ODP19-02986,1.0,0.0
4044,59650,CONSUNTIVO,ART0005325,ART0001653,ODP19-02986,549.0,2.81
4045,59651,CONSUNTIVO,ART0005249,ART0002271,ODP19-02986,96.0,6.65
4046,59766,CONSUNTIVO,ART0002490,ART0000778,ODP19-02799,1.0,20.47
4047,59767,CONSUNTIVO,ART0001885,ART0000778,ODP19-02799,1.0,124.04
4048,59768,CONSUNTIVO,ART0001391,ART0000778,ODP19-02799,1.0,2.0
4049,59769,CONSUNTIVO,ART0001773,ART0000778,ODP19-02799,1.0,69.71
4050,59770,CONSUNTIVO,ART0001387,ART0000778,ODP19-02799,1.0,2.5
4051,59771,CONSUNTIVO,ART0003831,ART0000778,ODP19-02799,3.0,8.63
4052,59772,CONSUNTIVO,ART0005139,ART0000778,ODP19-02799,1.0,0.33
4053,59773,CONSUNTIVO,ART0006224,ART0000778,ODP19-02799,4.0,0.11
4054,59774,CONSUNTIVO,ART0005716,ART0001427,ODP19-02799,530.0,0.78
4055,59924,CONSUNTIVO,ART0005383,ART0002918,ODP19-03179,26.0,17.15
4056,59925,CONSUNTIVO,ART0005394,ART0002919,ODP19-03179,23.0,19.18
4057,59926,CONSUNTIVO,ART0005328,ART0001739,ODP19-03179,248.0,50.57
4058,59928,CONSUNTIVO,ART0005673,ART0002897,ODP19-03306,2.0,84.41
4059,60060,CONSUNTIVO,ART0001866,ART0000795,ODP19-03211,8.0,985.29
4060,60061,CONSUNTIVO,ART0001759,ART0000795,ODP19-03211,8.0,348.92
4061,60062,CONSUNTIVO,ART0005137,ART0000795,ODP19-03211,8.0,0.0
4062,60063,CONSUNTIVO,ART0005152,ART0000795,ODP19-03211,8.0,0.0
4063,60064,CONSUNTIVO,ART0003832,ART0000795,ODP19-03211,16.0,44.8
4064,60065,CONSUNTIVO,ART0005153,ART0000795,ODP19-03211,8.0,1.66
4065,60067,CONSUNTIVO,ART0001866,ART0000795,ODP19-03021,7.0,1000.63
4066,60068,CONSUNTIVO,ART0001759,ART0000795,ODP19-03021,7.0,319.74
4067,60069,CONSUNTIVO,ART0005137,ART0000795,ODP19-03021,7.0,0.0
4068,60070,CONSUNTIVO,ART0005152,ART0000795,ODP19-03021,7.0,0.0
4069,60071,CONSUNTIVO,ART0003832,ART0000795,ODP19-03021,14.0,39.2
4070,60072,CONSUNTIVO,ART0005153,ART0000795,ODP19-03021,7.0,1.46
4071,60073,CONSUNTIVO,ART0005479,ART0001866,ODP19-03021,12.0,54.0
4072,60074,CONSUNTIVO,ART0006273,ART0001866,ODP19-03021,12.0,10.13
4073,60075,CONSUNTIVO,ART0006359,ART0001866,ODP19-03021,2052.0,98.45
4074,60076,CONSUNTIVO,ART0005227,ART0001759,ODP19-03021,988.0,167.72
4075,60077,CONSUNTIVO,ART0005454,ART0001759,ODP19-03021,13.0,4.76
4076,60081,CONSUNTIVO,ART0005314,ART0001575,ODP19-03302,2700.0,1.21
4077,60082,CONSUNTIVO,ART0005429,ART0002360,ODP19-03302,2.0,42.0
4078,60083,CONSUNTIVO,ART0005635,ART0002360,ODP19-03302,140.0,20.31
4079,60089,CONSUNTIVO,ART0006142,ART0004169,ODP19-02477,540.0,163.52
4080,60104,CONSUNTIVO,ART0001883,ART0000847,ODP19-02615,4.0,517.37
4081,60105,CONSUNTIVO,ART0001770,ART0000847,ODP19-02615,8.0,319.43
4082,60106,CONSUNTIVO,ART0003838,ART0000847,ODP19-02615,40.0,59.82
4083,60107,CONSUNTIVO,ART0001424,ART0000847,ODP19-02615,4.0,9.09
4084,60108,CONSUNTIVO,ART0001400,ART0000847,ODP19-02615,4.0,8.82
4085,60109,CONSUNTIVO,ART0001401,ART0000847,ODP19-02615,4.0,8.0
4086,60110,CONSUNTIVO,ART0005772,ART0000847,ODP19-02615,4.0,0.42
4087,60111,CONSUNTIVO,ART0005677,ART0000847,ODP19-02615,16.0,4.03
4088,60113,CONSUNTIVO,ART0006002,ART0001185,ODP19-02615,979.0,49.99
4089,60116,CONSUNTIVO,ART0005354,ART0002740,ODP19-02615,2911.0,95.26
4090,60120,CONSUNTIVO,ART0001877,ART0000756,ODP19-03181,5.0,540.66
4091,60121,CONSUNTIVO,ART0001765,ART0000756,ODP19-03181,5.0,351.91
4092,60122,CONSUNTIVO,ART0001429,ART0000756,ODP19-03181,10.0,27.94
4093,60123,CONSUNTIVO,ART0005140,ART0000756,ODP19-03181,15.0,25.86
4094,60124,CONSUNTIVO,ART0005141,ART0000756,ODP19-03181,5.0,0.98
4095,60125,CONSUNTIVO,ART0005314,ART0001575,ODP19-03181,2700.0,1.21
4096,60127,CONSUNTIVO,ART0005593,ART0003824,ODP19-02793,1559.0,9.26
4097,60128,CONSUNTIVO,ART0005289,ART0000312,ODP19-02793,26.0,26.0
4098,60205,CONSUNTIVO,ART0001084,ART0002148,ODP19-02810,210.0,0.0
4099,60352,CONSUNTIVO,ART0006648,ART0000323,ODP19-03292,6.0,156.0
4100,60353,CONSUNTIVO,ART0006678,ART0000325,ODP19-03292,8.0,144.0
4101,60779,CONSUNTIVO,ART0006335,ART0004202,ODP19-04016,25.0,10.57
4102,60836,CONSUNTIVO,ART0005459,ART0003189,ODP19-03600,12.0,15.6
4103,60973,CONSUNTIVO,ART0005176,ART0005136,ODP19-04230,9.0,0.0
4104,61003,CONSUNTIVO,ART0005721,ART0004886,ODP19-03593,1.0,10.0
4105,61004,CONSUNTIVO,ART0005650,ART0004886,ODP19-03593,158.0,0.55
4106,61005,CONSUNTIVO,ART0005652,ART0004886,ODP19-03593,312.0,10.38
4107,61006,CONSUNTIVO,ART0005739,ART0004886,ODP19-03593,51.0,0.44
4108,61372,CONSUNTIVO,ART0005891,ART0000226,ODP19-02529,2360.0,145.29
4109,61373,CONSUNTIVO,ART0006359,ART0000226,ODP19-02529,150.0,6.94
4110,61375,CONSUNTIVO,ART0005329,ART0002306,ODP19-04431,88.0,3.85
4111,61388,CONSUNTIVO,ART0006857,ART0002897,ODP19-03306,2.0,57.2
4112,61494,CONSUNTIVO,ART0004147,ART0004146,ODP19-03920,10.0,155.0
4113,61495,CONSUNTIVO,ART0004148,ART0004146,ODP19-03920,10.0,75.76
4114,61496,CONSUNTIVO,ART0004149,ART0004146,ODP19-03920,10.0,17.3
4115,61497,CONSUNTIVO,ART0004150,ART0004146,ODP19-03920,10.0,23.5
4116,61498,CONSUNTIVO,ART0004151,ART0004146,ODP19-03920,10.0,25.22
4117,61499,CONSUNTIVO,ART0004152,ART0004146,ODP19-03920,10.0,163.6
4118,61500,CONSUNTIVO,ART0004153,ART0004146,ODP19-03920,10.0,95.99
4119,61501,CONSUNTIVO,ART0005259,ART0004146,ODP19-03920,10.0,20.0
4120,61502,CONSUNTIVO,ART0004155,ART0004146,ODP19-03920,10.0,17.1
4121,61503,CONSUNTIVO,ART0004156,ART0004146,ODP19-03920,10.0,12.5
4122,61511,CONSUNTIVO,ART0003940,ART0004104,ODP19-03643,2.0,389.57
4123,61512,CONSUNTIVO,ART0004160,ART0004104,ODP19-03643,2.0,64.51
4124,61513,CONSUNTIVO,ART0004157,ART0004104,ODP19-03643,2.0,41.4
4125,61514,CONSUNTIVO,ART0004174,ART0004104,ODP19-03643,2.0,18.18
4126,61515,CONSUNTIVO,ART0006021,ART0004104,ODP19-03643,2.0,0.62
4127,61516,CONSUNTIVO,ART0004168,ART0004104,ODP19-03643,2.0,31.22
4128,61517,CONSUNTIVO,ART0005251,ART0004104,ODP19-03643,2.0,0.0
4129,61518,CONSUNTIVO,ART0004161,ART0004104,ODP19-03643,2.0,28.0
4130,61519,CONSUNTIVO,ART0004159,ART0004104,ODP19-03643,2.0,1.4
4131,61520,CONSUNTIVO,ART0004198,ART0004104,ODP19-03643,2.0,52.52
4132,61521,CONSUNTIVO,ART0005252,ART0004104,ODP19-03643,2.0,0.0
4133,61522,CONSUNTIVO,ART0005256,ART0004104,ODP19-03643,2.0,0.0
4134,61523,CONSUNTIVO,ART0005255,ART0004104,ODP19-03643,2.0,0.0
4135,61524,CONSUNTIVO,ART0004154,ART0004104,ODP19-03643,4.0,1.6
4136,61525,CONSUNTIVO,ART0005257,ART0004104,ODP19-03643,2.0,16.9
4137,61526,CONSUNTIVO,ART0005258,ART0004104,ODP19-03643,2.0,13.08
4138,61527,CONSUNTIVO,ART0005271,ART0004104,ODP19-03643,4.0,35.24
4139,61528,CONSUNTIVO,ART0004146,ART0004104,ODP19-03643,2.0,136.19
4140,61529,CONSUNTIVO,ART0004158,ART0004104,ODP19-03643,2.0,24.08
4141,61906,CONSUNTIVO,ART0001898,ART0000783,ODP19-03922,2.0,275.56
4142,61907,CONSUNTIVO,ART0001786,ART0000783,ODP19-03922,2.0,112.44
4143,61908,CONSUNTIVO,ART0001391,ART0000783,ODP19-03922,2.0,4.0
4144,61909,CONSUNTIVO,ART0001387,ART0000783,ODP19-03922,2.0,5.0
4145,61910,CONSUNTIVO,ART0005139,ART0000783,ODP19-03922,2.0,0.66
4146,61911,CONSUNTIVO,ART0003831,ART0000783,ODP19-03922,6.0,17.25
4147,61912,CONSUNTIVO,ART0002504,ART0000783,ODP19-03922,2.0,103.51
4148,61915,CONSUNTIVO,ART0005511,ART0002530,ODP19-03922,3.0,20.6
4149,61916,CONSUNTIVO,ART0005351,ART0002882,ODP19-03922,100.0,16.28
4150,61917,CONSUNTIVO,ART0001085,ART0001786,ODP19-03922,522.0,71.52
4151,62117,CONSUNTIVO,ART0006269,ART0005136,ODP19-05300,255.0,0.0
4152,62169,CONSUNTIVO,ART0005176,ART0005136,ODP18-02453,1.0,0.0
4153,62170,CONSUNTIVO,ART0005176,ART0005136,ODP18-02453,1.0,0.0
4154,62171,CONSUNTIVO,ART0005176,ART0005136,ODP18-02453,1.0,0.0
4155,62172,CONSUNTIVO,ART0005176,ART0005136,ODP18-02453,3.0,0.0
4156,62173,CONSUNTIVO,ART0006922,ART0005136,ODP18-02453,6000.0,0.0
4157,62174,CONSUNTIVO,ART0006923,ART0005136,ODP18-02453,4700.0,0.0
4158,62175,CONSUNTIVO,ART0006924,ART0005136,ODP18-02453,5000.0,0.0
4159,62176,CONSUNTIVO,ART0006515,ART0005136,ODP18-02453,1200.0,0.0
4160,62177,CONSUNTIVO,ART0006925,ART0005136,ODP18-02453,6000.0,0.0
4161,62178,CONSUNTIVO,ART0006926,ART0005136,ODP18-02453,6000.0,0.0
4162,62179,CONSUNTIVO,ART0005176,ART0005136,ODP18-02453,91.0,0.0
4163,62180,CONSUNTIVO,ART0005176,ART0005136,ODP18-02453,1.0,0.0
4164,62181,CONSUNTIVO,ART0005176,ART0005136,ODP18-02453,3.0,0.0
4165,62182,CONSUNTIVO,ART0005176,ART0005136,ODP18-02453,1.0,0.0
4166,62183,CONSUNTIVO,ART0005176,ART0005136,ODP18-02453,23.0,0.0
4167,62184,CONSUNTIVO,ART0005176,ART0005136,ODP18-02453,3.0,0.0
4168,62185,CONSUNTIVO,ART0005176,ART0005136,ODP18-02453,11.0,0.0
4169,62187,CONSUNTIVO,ART0005176,ART0005136,ODP19-02601,5.0,0.0
4170,62190,CONSUNTIVO,ART0005160,ART0002141,ODP19-03602,128.0,29.11
4171,62191,CONSUNTIVO,ART0005673,ART0002897,ODP19-03602,2.0,84.41
4172,62192,CONSUNTIVO,ART0006857,ART0002897,ODP19-03602,2.0,55.0
4173,62197,CONSUNTIVO,ART0005216,ART0002010,ODP19-04024,2.0,0.0
